t,angle,gyro,speed,dist,LQR_u,yawout,yaw,joyx,joyy,joyy_f,height,angle_zp,dist_zp,leg_add,bat,motor1_t,motor2_t,unctrl,jump
76597,7.059528,-5.886175,-0.338498,1.140515,-0.352877,-0.103236,-0.048353,0,0,0,48,6.708124,1.04234,12.83782,8.1385,0.228057,0.12482,0,0
76619,6.924957,-4.252587,-0.375944,1.132078,-0.494208,-0.123865,-0.072646,0,0,0,48,6.706688,1.04234,12.85404,8.1385,0.309036,0.185171,0,0
76640,6.812524,-1.489228,-0.595069,1.120573,-0.692657,-0.148528,-0.096087,0,0,0,48,6.705462,1.04234,12.88581,8.1385,0.420592,0.272064,0,0
76660,6.720905,4.113825,-0.860896,1.104466,-0.742928,-0.244792,-0.138611,0,0,0,48,6.704324,1.04234,12.92215,8.1385,0.49386,0.249068,0,0
76682,6.710159,10.29703,-1.206893,1.08069,-0.712506,-0.29339,-0.200034,0,0,0,48,6.703185,1.04234,12.95055,8.1385,0.502948,0.209558,0,0
76702,6.958837,9.701612,-1.314389,1.056146,-0.606761,-0.16477,-0.212482,0,0,0,48,6.702276,1.04234,12.95979,8.1385,0.385765,0.220995,0,0
76724,7.371296,-0.664801,-0.946929,1.033136,-0.572198,0.021655,-0.14392,0,0,0,48,6.701441,1.04234,12.97059,8.1385,0.275271,0.296926,0,0
76743,7.425291,-6.634266,-0.603212,1.020864,-0.662117,0.157843,-0.052923,0,0,0,48,6.700898,1.04234,12.9811,8.1385,0.252137,0.40998,0,0
76763,7.156928,-5.504496,-0.573167,1.008592,-0.921185,0.250571,0.05324,0,0,0,48,6.700442,1.04234,12.97303,8.1385,0.335307,0.585878,0,0
76783,6.910554,2.449703,-0.849247,0.992486,-0.983166,0.229205,0.125921,0,0,0,48,6.700134,1.04234,12.94603,8.1385,0.37698,0.606186,0,0
76803,6.949826,6.739779,-1.161321,0.970243,-0.985644,0.124298,0.145593,0,0,0,48,6.699976,1.04234,12.93515,8.1385,0.430673,0.554971,0,0
76825,7.011992,13.18253,-1.389859,0.941097,-0.739419,-0.062682,0.092354,0,0,0,48,6.699992,1.04234,12.95909,8.1385,0.40105,0.338369,0,0
76846,7.257745,18.00695,-1.621804,0.90735,-0.30878,-0.162184,0.004455,0,0,0,48,6.700201,1.04234,12.99403,8.1385,0.235482,0.073298,0,0
76867,7.858029,2.281764,-1.251593,0.877437,-0.278984,-0.0346,-0.036511,0,0,0,48,6.700672,1.04234,13.00664,8.1385,0.156792,0.122192,0,0
76887,7.954062,-9.565564,-0.629591,0.862097,-0.397726,0.148034,0.007497,0,0,0,48,6.701332,1.04234,12.99168,8.13056,0.124846,0.27288,0,0
76908,7.620955,-11.7793,-0.412705,0.85366,-0.721851,0.268456,0.096775,0,0,0,48,6.702207,1.04234,12.97404,8.13056,0.226697,0.495153,0,0
76930,7.111314,-4.55793,-0.600751,0.843689,-1.022369,0.304836,0.180788,0,0,0,48,6.703379,1.04234,12.9673,8.13056,0.358767,0.663602,0,0
76949,6.840125,5.564207,-0.795376,0.829884,-0.910812,0.318703,0.228854,0,0,0,48,6.70449,1.04234,12.97169,8.13056,0.296054,0.614758,0,0
76970,6.840071,15.97642,-1.271725,0.803039,-0.672868,0.31209,0.264988,0,0,0,48,6.706033,1.04234,12.97639,8.13056,0.180389,0.492479,0,0
76990,7.15414,22.43443,-1.600631,0.770825,-0.132024,0.247153,0.26967,0,0,0,48,6.707627,1.04234,12.98008,8.13056,-0.057564,0.189588,0,0
77011,7.854485,10.20543,-1.388551,0.739379,0.151442,0.195529,0.247359,0,0,0,48,6.70944,1.04234,12.9737,8.13056,-0.173485,0.022044,0,0
77031,8.259657,-3.580832,-0.707959,0.722505,0.402356,0.13905,0.215918,0,0,0,48,6.711475,1.04234,12.94999,8.13056,-0.270703,-0.131653,0,0
77051,8.313868,-15.19915,-0.137032,0.717136,0.322389,0.082692,0.170552,0,0,0,48,6.71372,1.04234,12.9247,8.13056,-0.20254,-0.119848,0,0
77074,7.83006,-16.60373,0.086725,0.71867,-0.026392,0.076707,0.129147,0,0,0,48,6.716404,1.04234,12.90327,8.13056,-0.025157,0.05155,0,0
77096,7.3108,-8.328923,-0.09365,0.717136,-0.201661,0.102978,0.115724,0,0,0,48,6.719261,1.04234,12.91677,8.13056,0.049342,0.15232,0,0
77117,7.01948,0.220695,-0.465527,0.708699,-0.302816,0.097249,0.109384,0,0,0,48,6.721989,1.04234,12.96661,8.13056,0.102783,0.200032,0,0
77137,6.924942,9.197795,-0.868916,0.692592,-0.186139,0.072891,0.100293,0,0,0,48,6.72483,1.04234,13.02895,8.13056,0.056624,0.129515,0,0
77157,7.1737,7.258863,-0.994668,0.673418,-0.147363,0.080503,0.090195,0,0,0,48,6.727795,1.04234,13.07076,8.13056,0.03343,0.113933,0,0
77179,7.442333,1.793214,-0.681389,0.657311,0.028646,0.051203,0.078606,0,0,0,48,6.730903,1.04234,13.07881,8.13056,-0.039925,0.011279,0,0
77201,7.614944,-7.382358,-0.298908,0.648874,-0.060481,0.039216,0.062344,0,0,0,48,6.734478,1.04234,13.07331,8.13056,0.010632,0.049848,0,0
77221,7.490929,-10.619,-0.217652,0.645806,-0.345733,0.036934,0.050901,0,0,0,48,6.737857,1.04234,13.08316,8.13056,0.154399,0.191333,0,0
77242,7.233976,-7.519763,-0.099361,0.644272,-0.397871,0.047477,0.046787,0,0,0,48,6.741342,1.04234,13.10904,8.13056,0.175197,0.222674,0,0
77261,6.992136,-0.680068,-0.299045,0.638136,-0.457707,0.070203,0.050582,0,0,0,48,6.744917,1.04234,13.14596,8.13056,0.193752,0.263955,0,0
77282,6.931345,4.602375,-0.650309,0.625864,-0.527526,0.038395,0.05053,0,0,0,48,6.74858,1.04234,13.18645,8.13056,0.244566,0.282961,0,0
77301,7.097407,3.808482,-0.647389,0.612058,-0.469119,-0.064742,0.02434,0,0,0,48,6.752337,1.04234,13.22742,8.13056,0.26693,0.202188,0,0
77322,7.297146,-0.664801,-0.520146,0.599019,-0.495025,-0.182503,-0.03907,0,0,0,48,6.756195,1.04234,13.273,8.13056,0.338764,0.156261,0,0
77341,7.343601,-4.435793,-0.30499,0.591349,-0.573479,-0.271732,-0.116696,0,0,0,48,6.759765,1.04234,13.3039,8.13056,0.422606,0.150873,0,0
77363,7.232551,-3.244954,-0.41453,0.582146,-0.770951,-0.309124,-0.195004,0,0,0,48,6.764239,1.04234,13.32433,8.13056,0.540038,0.230913,0,0
77383,7.100249,0.95352,-0.582846,0.572175,-0.848872,-0.309604,-0.243729,0,0,0,48,6.768407,1.04234,13.34669,8.13056,0.579238,0.269634,0,0
77405,7.027036,8.709245,-0.811372,0.555301,-0.685662,-0.223576,-0.252357,0,0,0,48,6.773108,1.04234,13.3889,8.13056,0.454619,0.231043,0,0
77425,7.196502,11.85428,-1.045756,0.534592,-0.494669,-0.048362,-0.206609,0,0,0,48,6.777499,1.04234,13.42612,8.13056,0.271516,0.223153,0,0
77445,7.524965,6.816115,-0.943069,0.514651,-0.358127,0.120226,-0.106417,0,0,0,48,6.782017,1.04234,13.4446,8.13056,0.118951,0.239177,0,0
77467,7.799563,-1.290755,-0.618794,0.499311,-0.27139,0.190651,0.007977,0,0,0,48,6.787147,1.04234,13.44359,8.13056,0.04037,0.231021,0,0
77486,7.82157,-7.015946,-0.352529,0.491641,-0.369555,0.187376,0.077374,0,0,0,48,6.791475,1.04234,13.42741,8.13056,0.09109,0.278465,0,0
77507,7.629607,-8.02358,-0.215845,0.487039,-0.52994,0.127615,0.107994,0,0,0,48,6.796409,1.04234,13.39508,8.13056,0.201163,0.328777,0,0
77529,7.359624,-4.695335,-0.376677,0.48167,-0.765153,0.098101,0.106572,0,0,0,48,6.801966,1.04234,13.36739,8.13056,0.333526,0.431627,0,0
77546,7.188821,0.449703,-0.439763,0.475534,-0.729453,0.061552,0.095061,0,0,0,48,6.806083,1.04234,13.37304,8.13056,0.333951,0.395502,0,0
77569,7.237336,3.625276,-0.644164,0.460961,-0.698022,-0.075989,0.045459,0,0,0,48,6.811858,1.04234,13.42179,8.13056,0.387006,0.311016,0,0
77591,7.328564,3.426802,-0.718516,0.445621,-0.714348,-0.258938,-0.048941,0,0,0,48,6.817758,1.04234,13.46514,8.13056,0.486643,0.227705,0,0
77611,7.398138,3.961154,-0.606493,0.432582,-0.54671,-0.434777,-0.171039,0,0,0,48,6.823238,1.04234,13.47561,8.13056,0.490743,0.055966,0,0
77633,7.477005,3.258863,-0.792612,0.416476,-0.641974,-0.47339,-0.29698,0,0,0,48,6.829398,1.04234,13.46382,8.13056,0.557682,0.084292,0,0
77654,7.577864,-1.031213,-0.507542,0.406505,-0.594351,-0.343183,-0.34204,0,0,0,48,6.835123,1.04234,13.46138,8.13056,0.468767,0.125584,0,0
77674,7.520784,-4.405259,-0.255284,0.399602,-0.7043,-0.12276,-0.288946,0,0,0,48,6.840967,1.04234,13.47585,8.13056,0.41353,0.29077,0,0
77694,7.360779,-1.764037,-0.329505,0.392699,-0.80726,0.067294,-0.177059,0,0,0,48,6.84692,1.04234,13.4997,8.13056,0.369983,0.437277,0,0
77716,7.234588,2.922986,-0.522048,0.382728,-0.842686,0.236467,-0.035978,0,0,0,48,6.853581,1.04234,13.49748,8.13056,0.30311,0.539576,0,0
77737,7.234733,7.16726,-0.685014,0.370456,-0.733507,0.395865,0.103267,0,0,0,48,6.859741,1.04234,13.46262,8.13056,0.168821,0.564686,0,0
77758,7.423198,9.319932,-0.754671,0.35435,-0.435808,0.614381,0.277204,0,0,0,48,6.866636,1.04234,13.42913,8.13056,-0.089287,0.525095,0,0
77778,7.733851,6.052756,-0.693678,0.339777,-0.192859,0.743519,0.439929,0,0,0,48,6.873023,1.04234,13.421,8.13056,-0.27533,0.468189,0,0
77798,8.017902,-2.771671,-0.327845,0.33134,-0.072588,0.756535,0.564701,0,0,0,48,6.879525,1.04234,13.40374,8.13056,-0.341973,0.414562,0,0
77820,7.953445,-10.46633,0.076088,0.33134,-0.240939,0.64693,0.621813,0,0,0,48,6.886804,1.04234,13.34085,8.13056,-0.202995,0.443935,0,0
77840,7.572335,-6.176251,0.079497,0.333641,-0.350866,0.555366,0.606586,0,0,0,48,6.893512,1.04234,13.25455,8.13056,-0.10225,0.453116,0,0
77862,7.369393,-1.672434,-0.16602,0.33134,-0.473486,0.537119,0.577956,0,0,0,48,6.90097,1.04234,13.18767,8.13056,-0.031816,0.505302,0,0
77882,7.329545,-0.542663,-0.160295,0.328272,-0.477395,0.577158,0.570362,0,0,0,48,6.907813,1.04234,13.18709,8.13056,-0.049881,0.527277,0,0
77904,7.314671,0.617642,-0.158808,0.32367,-0.457952,0.592468,0.578343,0,0,0,48,6.915403,1.04234,13.23016,8.13056,-0.067258,0.52521,0,0
77924,7.333648,0.617642,-0.191244,0.319068,-0.486521,0.577423,0.581619,0,0,0,48,6.922358,1.04234,13.24398,8.13056,-0.045451,0.531972,0,0
77946,7.367533,0.129092,-0.161445,0.315233,-0.480986,0.552947,0.573021,0,0,0,48,6.930068,1.04234,13.21324,8.13056,-0.035981,0.516966,0,0
77966,7.368156,0.220695,-0.10706,0.312165,-0.455163,0.552009,0.561702,0,0,0,48,6.937128,1.04234,13.18475,8.13056,-0.048423,0.503586,0,0
77988,7.394135,-0.45106,-0.166977,0.309097,-0.525366,0.528664,0.549959,0,0,0,48,6.944943,1.04234,13.19919,8.13056,-0.001649,0.527015,0,0
78009,7.375675,-0.328923,-0.073536,0.307563,-0.486954,0.528262,0.54284,0,0,0,48,6.952092,1.04234,13.24169,8.13056,-0.020654,0.507608,0,0
78029,7.362071,0.25123,-0.031084,0.306796,-0.441268,0.525521,0.534603,0,0,0,48,6.959277,1.04234,13.26109,8.13056,-0.042127,0.483395,0,0
78049,7.370726,-0.374725,-0.001058,0.306796,-0.453312,0.509805,0.526825,0,0,0,48,6.966492,1.04234,13.25372,8.13056,-0.028246,0.481559,0,0
78071,7.363499,-0.252587,0.031279,0.306796,-0.437827,0.522581,0.523113,0,0,0,48,6.974458,1.04234,13.25673,8.13056,-0.042377,0.480204,0,0
78091,7.375436,0.205428,0.012496,0.306796,-0.408749,0.528971,0.522785,0,0,0,48,6.981722,1.04234,13.28594,8.13056,-0.060111,0.46886,0,0
78111,7.38593,0.205428,0.000438,0.306796,-0.401445,0.523147,0.524901,0,0,0,48,6.989002,1.04234,13.31177,8.13056,-0.060851,0.462296,0,0
78133,7.379226,1.075657,1.1e-05,0.306796,-0.343078,0.512565,0.525311,0,0,0,48,6.997025,1.04234,13.3094,8.13056,-0.084743,0.427821,0,0
78153,7.438483,0.190161,0.137002,0.30833,-0.212511,0.516574,0.522602,0,0,0,48,7.004331,1.04234,13.28699,8.13056,-0.152032,0.364542,0,0
78174,7.435494,0.098558,0.085814,0.309864,-0.223331,0.502157,0.520399,0,0,0,48,7.011643,1.04234,13.2788,8.13056,-0.139413,0.362744,0,0
78197,7.460849,0.419169,0.04261,0.311398,-0.165677,0.512325,0.520185,0,0,0,48,7.019689,1.04234,13.29052,8.13056,-0.173324,0.339001,0,0
78217,7.462857,0.739779,0.118814,0.312932,-0.054927,0.523541,0.522241,0,0,0,48,7.027003,1.04234,13.28801,8.13056,-0.234307,0.289234,0,0
78239,7.514755,-0.054114,0.146512,0.315233,0.027337,0.544316,0.524695,0,0,0,48,7.035043,1.04234,13.26535,8.13056,-0.285827,0.258489,0,0
78260,7.542459,-0.954877,0.168069,0.318301,0.069562,0.532952,0.528599,0,0,0,48,7.042344,1.04234,13.24502,8.13056,-0.301257,0.231695,0,0
78278,7.545243,-1.6419,0.252581,0.322136,0.139694,0.540346,0.530497,0,0,0,48,7.048905,1.04234,13.24667,8.13056,-0.34002,0.200326,0,0
78301,7.521423,-0.405259,0.215464,0.325971,0.221999,0.529598,0.531962,0,0,0,48,7.056905,1.04234,13.25989,8.13056,-0.375798,0.153799,0,0
78320,7.510505,0.907718,0.221367,0.329039,0.349158,0.521101,0.527129,0,0,0,48,7.063433,1.04234,13.26249,8.13056,-0.435129,0.085971,0,0
78340,7.537641,-0.298389,0.10721,0.33134,0.282274,0.49882,0.517062,0,0,0,48,7.070665,1.04234,13.25959,8.13056,-0.390547,0.108273,0,0
78362,7.551734,0.144359,0.065212,0.333641,0.349065,0.484543,0.504617,0,0,0,48,7.078594,1.04234,13.25943,8.13056,-0.416804,0.067739,0,0
78381,7.620795,-1.015946,0.174354,0.336709,0.482191,0.461557,0.493845,0,0,0,48,7.085061,1.04234,13.27142,8.13056,-0.471874,-0.010317,0,0
78401,7.621141,-2.756404,0.250402,0.340544,0.480532,0.449657,0.480113,0,0,0,48,7.092223,1.04234,13.28722,8.13056,-0.465095,-0.015438,0,0
78423,7.605171,-3.53503,0.180562,0.345146,0.412314,0.420297,0.461745,0,0,0,48,7.10007,1.04234,13.29365,8.13056,-0.416305,0.003991,0,0
78443,7.524351,-2.909076,0.188539,0.349748,0.388345,0.393008,0.441784,0,0,0,48,7.107172,1.04234,13.28874,8.13056,-0.390676,0.002331,0,0
78463,7.480122,-1.809839,0.214242,0.353583,0.434302,0.391214,0.422892,0,0,0,48,7.114242,1.04234,13.29044,8.13056,-0.412758,-0.021544,0,0
78484,7.472543,-1.53503,0.051661,0.355117,0.321877,0.379253,0.406656,0,0,0,48,7.121279,1.04234,13.3052,8.13056,-0.350565,0.028688,0,0
78505,7.462136,-0.222053,0.007829,0.355884,0.346431,0.37922,0.395019,0,0,0,48,7.128284,1.04234,13.32033,8.13056,-0.362825,0.016394,0,0
78527,7.469244,-0.878541,0.000194,0.355884,0.288825,0.404943,0.393261,0,0,0,48,7.13596,1.04234,13.32058,8.13056,-0.346884,0.058059,0,0
78547,7.454273,-0.481595,-0.036876,0.355117,0.2399,0.417989,0.39959,0,0,0,48,7.142917,1.04234,13.31768,8.13056,-0.328945,0.089045,0,0
78565,7.452905,-0.664801,-0.030654,0.35435,0.195849,0.420925,0.40619,0,0,0,48,7.149166,1.04234,13.32331,8.13056,-0.308387,0.112538,0,0
78588,7.440421,-0.710602,-0.103879,0.352049,0.070682,0.448022,0.419241,0,0,0,48,7.156791,1.04234,13.33294,8.13056,-0.259352,0.18867,0,0
78609,7.411797,-0.34419,-0.147578,0.349748,-0.035015,0.475393,0.437452,0,0,0,48,7.164411,1.04234,13.33633,8.13056,-0.220189,0.255204,0,0
78629,7.373391,1.029856,-0.169046,0.34668,-0.076582,0.494058,0.455506,0,0,0,48,7.171337,1.04234,13.33533,8.13056,-0.208738,0.28532,0,0
78651,7.384346,1.518405,-0.241339,0.342078,-0.16323,0.51636,0.47964,0,0,0,48,7.178964,1.04234,13.33807,8.13056,-0.176565,0.339795,0,0
78671,7.392067,1.854283,-0.198781,0.337476,-0.178224,0.553468,0.502092,0,0,0,48,7.185911,1.04234,13.33445,8.13056,-0.187622,0.365846,0,0
78693,7.419742,1.090924,-0.180909,0.332107,-0.26446,0.572687,0.529249,0,0,0,48,7.193576,1.04234,13.32118,8.13056,-0.154113,0.418573,0,0
78714,7.402455,0.144359,-0.224452,0.327505,-0.455901,0.569735,0.550115,0,0,0,48,7.200572,1.04234,13.30345,8.13056,-0.056917,0.512818,0,0
78734,7.367178,1.27413,-0.205877,0.32367,-0.497054,0.581561,0.564383,0,0,0,48,7.207596,1.04234,13.28454,8.13056,-0.042253,0.539308,0,0
78757,7.34458,2.892451,-0.177653,0.319068,-0.496333,0.590092,0.572915,0,0,0,48,7.215357,1.04234,13.27435,8.13056,-0.04688,0.543213,0,0
78777,7.346663,4.281764,-0.275392,0.312932,-0.558154,0.579507,0.575765,0,0,0,48,7.222449,1.04234,13.27519,8.13056,-0.010676,0.568831,0,0
78797,7.404614,5.106192,-0.226152,0.307563,-0.468088,0.547394,0.566858,0,0,0,48,7.229579,1.04234,13.27229,8.13056,-0.039653,0.507741,0,0
78819,7.473647,5.381001,-0.307816,0.30066,-0.475177,0.502582,0.545863,0,0,0,48,7.23747,1.04234,13.26591,8.13056,-0.013703,0.48888,0,0
78839,7.584641,4.877184,-0.235607,0.296058,-0.342104,0.461339,0.520497,0,0,0,48,7.24469,1.04234,13.26074,8.13056,-0.059617,0.401722,0,0
78861,7.685593,2.434436,-0.071196,0.29299,-0.252022,0.440833,0.488998,0,0,0,48,7.251958,1.04234,13.25816,8.13056,-0.094405,0.346428,0,0
78881,7.766763,-0.313656,-0.007794,0.292223,-0.256383,0.415375,0.464151,0,0,0,48,7.259267,1.04234,13.25944,8.13056,-0.079496,0.335879,0,0
78904,7.713578,0.159627,0.192599,0.294524,-0.102048,0.432947,0.4518,0,0,0,48,7.267347,1.04234,13.26299,8.13056,-0.165449,0.267498,0,0
78924,7.659482,1.640543,0.123911,0.296058,-0.070078,0.45039,0.452143,0,0,0,48,7.274719,1.04234,13.26847,8.0194,-0.190156,0.260234,0,0
78944,7.704021,0.999321,0.061363,0.297592,-0.057077,0.462337,0.453709,0,0,0,48,7.282107,1.04234,13.2729,8.0194,-0.20263,0.259707,0,0
78966,7.786947,0.083291,0.085076,0.30066,0.059916,0.463724,0.457539,0,0,0,48,7.290245,1.04234,13.2736,8.0194,-0.26182,0.201904,0,0
78986,7.821782,-1.718236,0.27895,0.306029,0.187478,0.487397,0.464113,0,0,0,48,7.297645,1.04234,13.26729,8.0194,-0.337438,0.14996,0,0
79007,7.806785,-2.191518,0.261326,0.312165,0.204334,0.488202,0.472856,0,0,0,48,7.305037,1.04234,13.25366,8.0194,-0.346268,0.141934,0,0
79027,7.75954,-2.893808,0.350089,0.319835,0.234476,0.531631,0.487583,0,0,0,48,7.312409,1.04234,13.24606,8.0194,-0.383053,0.148577,0,0
79047,7.702469,-1.825106,0.322417,0.326738,0.271355,0.545533,0.505149,0,0,0,48,7.319754,1.04234,13.23719,8.0194,-0.408444,0.137089,0,0
79068,7.698856,-0.817473,0.284224,0.333641,0.359376,0.546307,0.521191,0,0,0,48,7.327061,1.04234,13.23374,8.0194,-0.452842,0.093465,0,0
79086,7.702387,-0.664801,0.395927,0.339777,0.497445,0.522465,0.52544,0,0,0,48,7.333602,1.04234,13.22842,8.0194,-0.509955,0.01251,0,0
79108,7.754408,-1.107549,0.34235,0.345913,0.543202,0.492859,0.51843,0,0,0,48,7.341548,1.04234,13.21873,8.0194,-0.518031,-0.025171,0,0
79128,7.787264,-3.122816,0.371718,0.352816,0.521048,0.455372,0.504148,0,0,0,48,7.348722,1.04234,13.21533,8.0194,-0.48821,-0.032838,0,0
79150,7.769004,-5.53503,0.401396,0.36202,0.405615,0.402346,0.474329,0,0,0,48,7.356554,1.04234,13.21699,8.0194,-0.40398,-0.001634,0,0
79170,7.687723,-6.374724,0.535271,0.37199,0.367376,0.286263,0.419925,0,0,0,48,7.363611,1.04234,13.22696,8.0194,-0.32682,-0.040556,0,0
79192,7.520556,-3.092282,0.419953,0.380427,0.279482,0.11394,0.322717,0,0,0,48,7.3713,1.04234,13.24429,8.0194,-0.196711,-0.082771,0,0
79212,7.438756,0.159627,0.140165,0.384262,0.154817,0.019842,0.217016,0,0,0,48,7.37822,1.04234,13.26683,8.0194,-0.08733,-0.067487,0,0
79234,7.480311,0.831382,0.087981,0.386563,0.150775,0.014267,0.129609,0,0,0,48,7.385762,1.04234,13.30676,8.0194,-0.082521,-0.068254,0,0
79255,7.506991,0.739779,0.090856,0.388097,0.122732,0.052859,0.095528,0,0,0,48,7.39256,1.04234,13.35108,8.0194,-0.087796,-0.034937,0,0
79276,7.535737,0.587108,-0.10327,0.38733,-0.040265,0.076366,0.087279,0,0,0,48,7.399311,1.04234,13.38674,8.0194,-0.01805,0.058315,0,0
79296,7.564219,1.213062,-0.116858,0.386563,-0.028055,0.111824,0.093425,0,0,0,48,7.406024,1.04234,13.40123,8.0194,-0.041885,0.06994,0,0
79317,7.631595,0.480237,-0.005578,0.386563,0.035126,0.120888,0.102489,0,0,0,48,7.412708,1.04234,13.39348,8.0194,-0.078007,0.042881,0,0
79337,7.648849,0.235963,-0.071271,0.385796,-0.050874,0.121936,0.109643,0,0,0,48,7.419369,1.04234,13.39123,8.0194,-0.035531,0.086405,0,0
79359,7.649263,-0.252587,-0.027891,0.385029,-0.097588,0.122285,0.114878,0,0,0,48,7.426677,1.04234,13.40616,8.0194,-0.012348,0.109936,0,0
79379,7.631894,0.770314,-0.051985,0.383495,-0.122114,0.148064,0.123558,0,0,0,48,7.433308,1.04234,13.42333,8.0194,-0.012975,0.135089,0,0
79398,7.648647,0.95352,-0.168788,0.381194,-0.220321,0.172802,0.138525,0,0,0,48,7.43927,1.04234,13.42731,8.0194,0.02376,0.196561,0,0
79421,7.625476,1.182527,-0.08633,0.378893,-0.239208,0.218498,0.166511,0,0,0,48,7.447217,1.04234,13.42817,8.0194,0.010355,0.228853,0,0
79441,7.651809,2.266497,-0.107304,0.375825,-0.210191,0.275484,0.199069,0,0,0,48,7.453843,1.04234,13.43259,8.0194,-0.032646,0.242838,0,0
79464,7.699673,1.76268,-0.203193,0.371223,-0.306415,0.331757,0.246793,0,0,0,48,7.461141,1.04234,13.43779,8.0194,-0.012671,0.319086,0,0
79484,7.699023,2.14436,-0.263471,0.367388,-0.363444,0.384805,0.293734,0,0,0,48,7.467791,1.04234,13.43368,8.0194,-0.01068,0.374124,0,0
79504,7.735655,3.106192,-0.223225,0.363554,-0.270004,0.454584,0.342139,0,0,0,48,7.474458,1.04234,13.41964,8.0194,-0.09229,0.362294,0,0
79527,7.7838,4.068024,-0.316932,0.357418,-0.251715,0.5295,0.407284,0,0,0,48,7.481819,1.04234,13.39952,8.0194,-0.138892,0.390607,0,0
79547,7.852029,2.922986,-0.236468,0.353583,-0.19288,0.596471,0.468759,0,0,0,48,7.488541,1.04234,13.38575,8.0194,-0.201795,0.394675,0,0
79569,7.9139,1.854283,-0.104353,0.350515,-0.094667,0.625674,0.527275,0,0,0,48,7.495969,1.04234,13.36419,8.0194,-0.265503,0.360171,0,0
79589,7.923937,0.022222,-0.086061,0.348981,-0.171749,0.616065,0.564078,0,0,0,48,7.502753,1.04234,13.33427,8.0194,-0.222158,0.393907,0,0
79607,7.887929,-0.13045,-0.004182,0.348981,-0.157499,0.598787,0.577945,0,0,0,48,7.508882,1.04234,13.30197,8.0194,-0.220644,0.378143,0,0
79630,7.857417,0.602375,-0.176786,0.347447,-0.270669,0.574314,0.57851,0,0,0,48,7.516398,1.04234,13.2604,8.0194,-0.151823,0.422491,0,0
79652,7.826113,1.396268,-0.009501,0.347447,-0.145472,0.57915,0.57785,0,0,0,48,7.523939,1.04234,13.23336,8.0194,-0.216839,0.362311,0,0
79672,7.851972,0.495504,-0.000332,0.347447,-0.166565,0.585114,0.581371,0,0,0,48,7.530811,1.04234,13.2188,8.0194,-0.209274,0.375839,0,0
79694,7.832536,1.457337,-8.240635e-06,0.347447,-0.131019,0.589066,0.584102,0,0,0,48,7.538386,1.04234,13.19934,8.0194,-0.229023,0.360043,0,0
79712,7.853798,1.304665,-4.036466e-07,0.347447,-0.113442,0.582078,0.582611,0,0,0,48,7.544594,1.04234,13.1822,8.0194,-0.234318,0.34776,0,0
79734,7.887809,1.625275,-1.066784e-08,0.347447,-0.0472,0.566504,0.578029,0,0,0,48,7.551501,1.04234,13.16662,8.0194,-0.259652,0.306852,0,0
79756,7.936303,0.678711,0.065285,0.348981,0.026624,0.554487,0.57395,0,0,0,48,7.559108,1.04234,13.16074,8.0194,-0.290555,0.263932,0,0
79777,7.949281,0.755046,0.043121,0.350515,0.061595,0.551017,0.564373,0,0,0,48,7.566027,1.04234,13.16137,8.0194,-0.306306,0.244711,0,0
79798,7.96417,1.518405,0.094091,0.352049,0.206321,0.525669,0.553071,0,0,0,48,7.572946,1.04234,13.16088,8.0194,-0.365995,0.159674,0,0
79816,8.014852,0.403901,0.02482,0.352816,0.183043,0.504728,0.540069,0,0,0,48,7.579169,1.04234,13.15573,8.0194,-0.343885,0.160843,0,0
79839,8.056863,0.129092,0.219339,0.356651,0.414231,0.474208,0.518099,0,0,0,48,7.586771,1.04234,13.15266,8.0194,-0.444219,0.029989,0,0
79859,8.110656,-2.83274,0.201522,0.360486,0.340354,0.404171,0.488978,0,0,0,48,7.59367,1.04234,13.15887,8.0194,-0.372262,0.031909,0,0
79881,8.068972,-3.015946,0.348837,0.367388,0.443707,0.314077,0.434914,0,0,0,48,7.601241,1.04234,13.16743,8.0194,-0.378892,-0.064815,0,0
79901,8.020271,-4.222053,0.285783,0.373524,0.31073,0.192101,0.359351,0,0,0,48,7.608097,1.04234,13.17279,8.0194,-0.251416,-0.059315,0,0
79920,7.880588,-1.794572,0.3307,0.37966,0.358082,0.083801,0.27731,0,0,0,48,7.614241,1.04234,13.17622,8.0194,-0.220941,-0.137141,0,0
79941,7.855812,-0.420526,0.236001,0.384262,0.353624,0.002562,0.176529,0,0,0,48,7.62171,1.04234,13.19536,8.0194,-0.178093,-0.175531,0,0
79961,7.853065,-0.054114,0.095286,0.386563,0.267357,-0.048941,0.096324,0,0,0,48,7.628461,1.04234,13.22772,8.0194,-0.109208,-0.158149,0,0
79984,7.888752,-0.527396,0.085919,0.390398,0.269231,-0.093629,0.022934,0,0,0,48,7.635844,1.04234,13.26958,8.0194,-0.087801,-0.18143,0,0
80004,7.871699,-1.061747,0.218187,0.395,0.305752,-0.16846,-0.03663,0,0,0,48,7.642517,1.04234,13.30098,8.0194,-0.068646,-0.237106,0,0
80024,7.833252,0.037489,0.214629,0.398835,0.320334,-0.212207,-0.097476,0,0,0,48,7.649153,1.04234,13.32295,8.0194,-0.054064,-0.26627,0,0
80044,7.830335,0.526039,0.24055,0.40267,0.351745,-0.285388,-0.159055,0,0,0,48,7.655752,1.04234,13.34303,8.0194,-0.033178,-0.318567,0,0
